Start Date,Start Time,End Date,End Time,Duration,Location,Track,Title,Presenters,Book Description,All Day Event,Private,AV Needs
5/4/2019,18:00,5/4/2019,20:00,2 hours,"EMC I","Lit","Tiny Sci-Fi Stories","Sophia Brueckner","In this workshop- participates will work in small groups or individually to write tiny (1-sentence and/or 3-sentence) utopian and dystopian sci-fi stories. The very common and most interesting result of this workshop is that people realize how strongly they lean towards either dystopian or utopian thinking about the future of technology- which results in an excellent discussion at the end of the workshop.The goal of the workshop is to encourage people to avoid unproductive extremes of utopian/dystopian thinking and adopt a more critically optimistic- balanced approach to thinking about technology and the future.",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,19:00,1 hour,"Charlevoix B","Lit","Subversive Fairy Tales","Janea Schimmel, Cassandra Morgan","Modern literature has rediscovered fairy tales- but these aren't your typical Brother's Grimm stories. They're darker- grittier- and you might not get the happy ending you expected. Come see how fairy tales have grown up- and how they might be closer to their original forms than the ones you knew as a child.",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,19:00,1 hour,"Algonquin A","Anime","Steven Universe Sing-A-Long - with Ukuleles!","Edward L. Platt, Sam Letvin","All we wanna do- is see you turn into- a giant woman (A GIANT WOMAN!) - and sing along with us! Whether or not you have a ukulele- join us as we sing and play some of our favorite songs from this incredible show. Don't know how to play the ukulele? We can teach you basic chords! Come and share this jam with us!",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,19:00,1 hour,"Baldwin","Lit","Finding Your Next Book","Mary Lynne Gibbs, Michael Cieslak","Where do you go when you need a recommendation for your next book/graphic novel/series? The panel will discuss numerous possibilities including Amazon recommendations- Goodreads- podcasts- literary magazines- and good old word of mouth.",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,20:00,2 hours,"Portage Auditorium","Media","Movie: Spiderman: Into the Spiderverse","","",FALSE,PUBLIC,""
5/4/2019,18:00,5/4/2019,19:00,1 hour,"EMC III","Tech","Agile Escape Room","Donald Mark Haynes, Doug Johnson, Erika Kahler","Its the agile zombie apocalypse. You and your friends are trapped and all that stands between you and lunch is a locked door and three puzzle boxes. Each puzzle- once solved becomes an important component of the key. Every team must solve all three of their puzzles in order to complete the key. There is one key to rule them all. Only then may you leave the room before its you who becomes lunch. Are you willing to stake the lives of your team on your agile knowledge? Oh and by the way- how closely did you follow Scrum and agile principles in obtaining your release?",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"EMC IV","Tech","PAC: Adventures in 3D Printing","ted preston","3D printing has been around for a while but cheap 3D printing for hobbyists has exploded in the past five years. We will explore novel applications cheap fff/fdm 3D printing.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Algonquin B","Tech","The Digital And Physical Risks of 5G Networks","William Bowen","Join us for a discussion of the cyber security risks of 5G networks as well as the physical health concerns.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Gaming (TC's Room)","Gaming","Five Tribes","The Wandering Meeple","BG 2-4 players; Here- in a unique twist on the now-standard 'worker placement' genre- the game begins with the meeples already in place - and players must cleverly maneuver them over the villages- markets- oases- and sacred places tiles that make up Naqala. How- when- and where you dis-place these Five Tribes of Assassins- Elders- Builders- Merchants- and Viziers determine your victory or failure",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Baldwin","After Dark","Consent Expectations and Party Vetting Opportunity","Jett Khat","This is a primer on dungeon policies and expectations specific to the Jett's Arcade Dungeon Party. If you want to attend the Dungeon Party- be sure to attend one of the consent panels and be vetted. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"EMC III","Gaming","World Building for RPGs and Fiction","Andrew M. and quot;Fish and quot; Popowich, Warren Brown","An interactive seminar with published authors and game designers going through an actual world creation process that will be distributed to participants for their own use.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Nicolet","Tech","Linux Command Line Tools","Clif Flynt","The presenter is in the midst of writing the 4'th edition of Packt Press's 'Linux Command Line Cookbook.' Come learn about a collection of things you can do from the command line ranging from trivial shell scripting to setting up a VPN.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,23:00,4 hours,"Hackerspace (Room 328)","Penguicon","AHA Badge Soldering","AHA","Its a yearly tradition to for All Hands Active to bring a special badge soldering project. There are two projects to choose from this year- a quick and easy option and a more complex one. Kits are available for purchase. All proceeds go directly to AHA.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Algonquin A","Life","Social Dancing 101","April Jennifer Choi, Bethany Byrnes","No one wants to be the awkward wallflower at a dance. Luckily we have two professional dance instructors with over 30 years of combined experience willing to teach you all the basics. We will be covering the basics of blues dancing as it is one of the simplest dances to start with.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,21:00,2 hours,"Food [317]","Anime","Black Butler AMV Tea Party","Paul Kemner, Star Stramel, Natasha Kidwell, Angela C. Spears","Reapers work hard and party harder! Come join Ronald Knox- Abberline- Ankou D Undertaker- and William T. Spears as they light up the night as only grim reapers can! Sample a bevy of non-alcoholic drinks. Enjoy Japanese snacks and mingle as we watch videos- run a few games like the best Tsundere turn-away- and dance the night away.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"EMC II","Tech","My Kiln Control Project (Powered by Raspberry Pi)","Terry Howald","I created a kiln control program with my Raspberry Pi 3 for a DIY superconductor project. To make this superconductor- the chemicals must be heated for days and then carefully cooled down in a controlled manner. To minimize costs- I bought an inexpensive glass annealing kiln and wrote a Python GUI program to use a Raspberry Pi 3 as the kiln temperature controller. This talk will discuss the tools I used for this project including Raspberry Pi 3- Raspian- Gtk3- Git- Python3- Visual Studio Code- Glade- and Matplotlib.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"EMC V","Tech","Moving up to Manual Mode","Kevin Nickerson","Full auto is great- but sometimes you just want to take total control. Learn the trade-offs involved in taking your camera to manual mode.",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Computer Lab [Charlevoix C]","Tech","Autonomous Cars: Learning and Teaching with Autonomous Tech","Marc Sturzl","Learn the skills to create your own autonomous vehicle (AV) on the cheap! This will be a 90% hands on session that will teach you how to teach others about robotics and how to make one for yourself!",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Montcalm","Lit","What is a Zine and Why You Should Care!","BluRaven C. Houvener","The embodiment of DIY literature- zines have always been around in one form or another. Learn how to put together your own zine about whatever you're passionate about. We'll talk about traditional and digital methods and even dummy up a zine!",FALSE,PUBLIC,""
5/4/2019,19:00,5/4/2019,20:00,1 hour,"Charlevoix A","Tech","The Fediverse: Decentralized Social Networking","Matt Arnold, Michael W. Lucas, Ed Platt, Mark Felder","The Fediverse is a loose association of independent- privately owned- interoperable social media servers. How can this possibly work? Multiple implementations like gnu.social- Mastodon- PixelFed- and more allow you to build your own online community that the big social media companies can't touch. Come learn how this works- how different servers define their culture- how to find the right server for you- and what it takes to run your own server.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,22:00,2 hours,"Algonquin C/D","Penguicon","Mikey Mason: Comedy Rock Geek!","Mikey Mason","A nationally touring performer with more than a decade of professional stand-up comedy experience- and with hits like She Don't Like Firefly- Best Game Ever- and Opposite of Cool- Mikey Mason is a ball of contagious enthusiasm who makes songs about role-playing games- video games- sci-fi- fantasy- cats- and the general experience of being a geek. His personal anthem- The Opposite of Cool- strikes a nearly universal nerve wherever he plays it. Hes been heard on nerdist.com- SyFy- TheFuMP.com- and Dr. Demento- and is a truly must-see event each time he performs.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Charlevoix B","Media","Disability and Illness on Television","Alexandra","This talk will examine television- particularly genre television- and its portrayal (and lack of portrayal) of disabled- ill- and differently abled persons throughout the history of television.",FALSE,PUBLIC,""
5/4/2019,20:00,5/5/2019,00:00,4 hours,"Algonquin B","Media","Cine Mal Practice","Jeannette Quirk, Matthew Quirk, Amy Conlon, Kevin Hogan","The next evolution of The Smithee Awards! Come see an all new bad movie show! We still have clips and you still get to vote!",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Nicolet","Life","Open Source Relationships","Norman Witte III, Jessica Roland","This panel will operate on one premise- that traditional relationships are the intellectual property of the patriarchy- and the rest of us who don't fit into that mold are seeking relationships that match our personal style- sharing information- collecting data- and using trial and error to find what works. TL;DR: Open Source Relationships! We will talk about identifying and eliminating toxic behaviors commonly associated with the patriarchy- including feelings of jealousy- possession- and emotional blackmail. This panel is radically inclusive of anyone who falls outside of the norm- whether you have seek zero- one- or multiple partners.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Computer Lab [Charlevoix C]","Tech","Ed: The Standard Unix Text Editor","Michael W. Lucas","The people who wrote primordial Unix were smarter than any of us. And their text editor proves it. Not only that- but their text editor is still useful today. Come learn how to use Ed- the Standard Unix Text Editor. See how early Unix design decisions stick with us today- and how temporary solutions last forever. You'll leave with knowledge of a tool you'll hope you'll never need- but when you truly need it you'll be glad it's there.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,22:00,2 hours,"Algonquin A","After Dark","Onitama w/ Life Sized Pieces","wally2069","Play a simple short deep game using people as life sized pieces. Interested participants should bring consenting teams of two people; one person to literally stand as a piece on a wheeled platform for their team- and the other person to make decisions and move their life sized human playing piece for their team. An average game takes about fifteen to twenty minutes- quick set up- fast clean up- and will be played on a 5 by 5 grid. A game explanation will be provided and safety instruction required for all interested participants. [Note: Teams must bring their own willing consenting people.] 18+",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"EMC II","Lit","Psycho-Linguistics for Writers","Clif Flynt","The words we use say a lot about us that we don't intend. Subtle things like the ratio of 'I/me' to 'you/they' tell you whether a speaker is a narcissist or a minion. Psycho-linguists use these tools to evaluate patients. Writers can use the same tools to create realistic- believable dialog and make their characters more vivid.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Baldwin","Lit","Fiction Writing: Where to Begin","Mary Lynne Gibbs, Jean Davis, G.S. Scott","Join us for a session of getting ideas and creating characters- worlds- and interesting plots for both long and short fiction.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Charlevoix A","Media","Podcasting Workshop","David R. Phillips","Have more questions after 'Podcasting 101?' This session will be a deep-dive into topics of interest to the audience.",FALSE,PUBLIC,""
5/4/2019,20:00,5/4/2019,21:00,1 hour,"Montcalm","Food","Cookbook Lovers Unite","Lisa Leutheuser","In spite of millions of recipes available on the Internet- some of us still love to collect and cook from cookbooks. This panel is for all you cookbook lovers (and wanna-be lovers) out there. Come share your favorite cookbooks- discuss what qualities make a great cookbook versus a- well- not-so-good cookbook- and compare notes on the tricky issue of how to organize a large cookbook collection.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,23:00,2 hours,"LN2 [Hamlin]","Food","LN2 After Hours Ice Cream 2","Sarah Elkins, Phil Salkie","Late night ice cream ingredients may include beer- cider- mead- or liquor. Admission will require 21+ ID (proof of legal drinking age). We'll also teach the basics (safety- proportions) and coach anyone who wants to learn to stir or do all this on their own! As a reminder- we make inclusive ice cream. We have non-dairy bases and sugar-free sweeteners on hand. We're prepared if you speak up. We want everyone to be able to enjoy!",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Outside","DIY","Painting by Moonlight","Zed Shaw","Join Zed Shaw to learn techniques for drawing at night.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Nicolet","After Dark","Poly and Kink: Managing your D/s relationship while non-monogamous","Frannie","This will be a round table discussion about how to make a D/s relationship coexist with polyamory and non-monogamous relationships. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,23:00,2 hours,"Portage Auditorium","After Dark","holy_f***ing_s***.wmv (18+)","Andrew Scala","'The best and worst videos you've never seen.' Event was presented at Youmacon to a standing room only crowd of 300+. Join us for a showing of rapid-fire weird- funny- and obscure videos that we've sourced from around the web. Accompanying the show is a mobile website for the audience participation! This event is 18+ for violence- language- and mild nudity.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Baldwin","After Dark","Fetish and Fluff: The Curious Side of the Furry Fandom","Meredith","This panel is to dive into the curiosity that is the fetish side of the furry fandom. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Charlevoix A","After Dark","Electroplay","Dracose, SirWill","One of the best local teams is coming out to Penguicon for one night only! Join Dracose and SirWill for this electrifying presentation that will bring a new energy into your play. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Gaming (TC's Room)","Gaming","Via Nebula","The Wandering Meeple","BG 2-4 players; Crafters- builders and carriers   your help is needed to dispel the mists of Nebula! The people of the valley will reward you handsomely if you harvest and exploit our many resources- open paths through the mists- and help our settlers build new structures. Cooperate temporarily with other builders in order to create paths and share goods- but do not forget your own objectives. Will you have a statue erected in your honor on the Nebula City plaza?",FALSE,PUBLIC,""
5/4/2019,21:00,5/4/2019,22:00,1 hour,"Charlevoix B","Media","Heroes, Villains, and Outsiders: Disability In Comics","Alexandra","A discussion on the diverse range of disabled characters in the wonderful medium that is comics- including comic based material that has branched off into television and movies. From the well known and more obvious- to those whose abilities could be seen as disabilities- and even lesser known characters- let's explore the backgrounds and portrayals of characters as well as general topics surrounding disability culture in comics. Please feel to bring your own comics- graphic novels- and insights for further discussion.",FALSE,PUBLIC,""
5/4/2019,22:00,5/4/2019,23:00,1 hour,"Charlevoix A","After Dark","Floggers 201","WilliePA","Take your flogging skills to the next level with Willie Pa. Learn some more advanced techniques. There will also be demonstration. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,22:00,5/5/2019,00:00,2 hours,"Algonquin A","After Dark","Rope Safety and Sadism","Toga","This class will start with a discussion about safety designed to help riggers and bunnies alike. We will briefly cover why we tie where we tie- basic safety tools- nerves- and knowing when to end the session. After that we will roll into a hands on demonstration with several ties designed to make your partner wriggle and writhe. Please bring two hanks of rope for this panel. Partners are encouraged- however these ties can be done on yourself.",FALSE,PUBLIC,""
5/4/2019,22:00,5/4/2019,23:00,1 hour,"Food [317]","After Dark","Spooky Stories with Marshmallows on Top","Josie Kusner","I'll bring the hot cocoa- you bring your real-life spooky- creepy or just strange paranormal stories. An open mind is encouraged- but you're welcome to think we're all weirdos and just enjoy cocoa and storytime. Join us as we share some personal 'no s*it- there I was' experiences. An event to savor. (Marshmallows and sharing optional.) This event is 18+.",FALSE,PUBLIC,""
5/4/2019,22:00,5/5/2019,00:00,2 hours,"Baldwin","After Dark","Care and Feeding of Your Pet (18+)","Karida","Having a pet is a tough job. There are so many expectations and responsibilities; you may not know where to start. While pet play offers many commonalities to having a non-human pet- you get many benefits over our four legged friends of different species. From tossing a ball to veterinary visits- join Karida in a thought-provoking discussion on why some play as animals and how it can add to your relationship. Discover how to care for and play with the pet in your life. This class focuses on puppy and kitty play- but other pet breeds are welcome. Maybe youre not a pet owner or player- but youre curious? In this case- curiosity wont kill the cat- it will teach you how to properly take care of one! 18 +",FALSE,PUBLIC,""
5/4/2019,22:00,5/4/2019,23:00,1 hour,"Algonquin C/D","Gaming, After Dark","Fellowship of Fools - A Friendship Game Possibly with Benefits","Hermione Banger, Casey O'Donnell","Come join your fellow fools as we start our journeys. This session will start with just a little background on our friendship game- Fellowship of Fools: The (Friendship) Game. We will spend some time playing the game and getting to know one another. Then we will share the NEW Romance and Sexuality decks. Some these questions are hard! Come prepared to dive deep and make a friend or find a new spark with a little help from our game. This a session for adult attendees- so this event is 18+.",FALSE,PUBLIC,""
5/4/2019,22:00,5/5/2019,00:00,2 hours,"Charlevoix B","After Dark","DemonLobster Presents Sanity Claws Radio Live!","Jonathon Hickey","The DemonLobster Crew returns for another live recording at Penguicon! Join in on an audience driven round of 'I Can Top That-' our trademark Q&A game. Bring your best- most irreverent questions to the panel and our entire panel will try their best to give the funniest answer possible. No question is too lewd or bizarre. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,22:00,5/4/2019,23:00,1 hour,"Nicolet","After Dark","Aftercare Variations and Negotiations","Sarah","Who needs aftercare? Is it only needed after hardcore sessions? Is all aftercare the same? What are some options for negotiating aftercare? What aftercare have you given/received that seemed to work well? What aftercare obstacles have you encountered- and what are some ideas for coping with them? How are aftercare- safety- and consent related? Lets talk. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,23:00,5/5/2019,01:00,2 hours,"Portage Auditorium","After Dark","Canes: From Sensual to Sadistic","Rapture","Canes generally have a nasty connotation to them. Brutal. Painful. Punishing. While they can be all these things- they don't have to be. In this class we will cover a wide range of topics- mostly focused on making caning an enjoyable experience for both top and bottom. We will cover topics including- types of canes- safety concerns unique to canes- psychological and physiological effects on the bottom- types of cane strokes- rhythmic caning- tailoring your play to music- and more. The class will also feature a 15-20 minute demonstration of a caning 'scene' as a standalone scene. This event is 18+.",FALSE,PUBLIC,""
5/4/2019,23:00,5/5/2019,00:00,1 hour,"Charlevoix A","DIY","Live Wires and Water Puddles: Safety First in Fractal Burning","Lisa","Fractal burning is the process of capturing electrical patterns in wood. The Internet is full of instructions on how to build machines to do fractal burning using such things as microwave oven transformers. Too many people have been injured and killed attempting this technique in unsafe ways. Today there are two dominant approaches to fractal burning: dangerous experimentation without proper knowledge- or the idea that the technique should be banned entirely. Banning knowledge never stops human curiosity. We need to talk about what you need to know to stay safe if you choose to do this dangerous art form- and why you might not want to try it at all.",FALSE,PUBLIC,""
5/5/2019,00:00,5/5/2019,04:00,4 hours,"Algonquin B","Mayhem","Midnight Mayhem","","Talk- sing- or just hang with fellow night owls until the wee hours of the morning!",FALSE,PUBLIC,""
5/5/2019,00:00,5/5/2019,04:00,4 hours,"Algonquin A","Mayhem","Midnight Mayhem","","Talk- sing- or just hang with fellow night owls until the wee hours of the morning!",FALSE,PUBLIC,""
5/5/2019,00:00,5/5/2019,04:00,4 hours,"Charlevoix B","Mayhem","Midnight Mayhem","","Talk- sing- or just hang with fellow night owls until the wee hours of the morning!",FALSE,PUBLIC,""
5/5/2019,08:00,5/5/2019,09:00,1 hour,"Algonquin A","Life","JAC3D G33K's Fitness Boot Camp Penguicon 2019 Edition","William Bowen","A heart pumping- high adrenaline full body training experience designed to trim and sculpt you for the hot months ahead- with great OCRemix and other gaming and geek related music in the background.",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"Montcalm","Life","Makeup 101","Frannie","New to makeup? Learn how to apply and blend- the best tools to use- and even color swatching.",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"EMC I","Science","What Lies Beneath the Waters","Patrick Allen, Mary Fitzpatrick","Have you ever wanted to be a treasure hunter? Join us for an introduction to finding treasures and fossils hidden beneath rivers and streams!",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"EMC II","Tech","Regex for Everyone: Bend Text to your Whim","Henry Marshall","For technical and non-technical people alike- Regular Expressions (regex) are a powerful pattern matching tool you can use to supercharge find-and-replace- everywhere from Google Docs to a codebase. You can use it to find any email address- extract dates- check password strength and so much more. If you work with any type of text- either professionally- or as a hobby- learning Regex can make you more productive. At this talk- youll: earn a ribbon by completing a regex crossword puzzle; create a custom regex from scratch; extract email addresses on a webpage using a tool the speaker built; and learn how to use Regex in Google Docs- Chrome- VS Code and on the command line.",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"EMC V","Life","Understanding Anti-Vaxxers","Ida Briggs","One of the most controversial topics in civil discourse involves the medical decisions behind vaccination. This talk is NOT intended to convert anyone one way or the other- but is a discussion on some of the logic and thoughts behind the decisions.",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"Computer Lab [Charlevoix C]","Tech","What It's Like to Own Your OS v3","Craig Hibbard","In the first year of this talk we discussed the meaning of owning a linux machine. In the second year we discussed a little more of why it should be important to you (aka- what nasty things the more commercial OSes had been doing lately). This year we will do a practicum with some hands-on what-it's-like to do work and gaming on a modern linux machine. As in the past there will be a few USB thumb drives to give away for those ready to take the plunge. Looking for volunteers to help with demonstration and/or equipment.",FALSE,PUBLIC,""
5/5/2019,09:00,5/5/2019,10:00,1 hour,"Nicolet","Lit","You're Only as Good as Your Villain is Bad","Cassandra Morgan, Michael Cieslak","Every good heroine needs an appropriate villain. We've all heard the old saw that everyone is the hero in their own story- but what goes in to writing a believable villain? Come explore the dark side!",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"EMC II","Gaming","DemonLobster Presents 8 Player Super Smash Brothers Ultimate","Jonathon Hickey","Take a load off on a lazy Sunday morning with some donuts- some coffee- and some Smash! It's all for fun here! All matches will be pure casual fun- with time rules and items on. Drop in for a single round or stay for the whole session. Just swing by and have some smashing fun!",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Charlevoix B","Tech","The Women Who Gave Us Gaming","Casey O'Donnell, Alexandra","Join us for a discussion on the gaming industrys earliest female game programmers such as Carol Shaw- Dona Bailey- and Roberta Williams as well as those who who continue to make significant contributions in programming- design- and more.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Algonquin B","Lit","Categorizing and Classification: Are Genres Still a Thing?","Mary Lynne Gibbs, Michael Cieslak","Sci-Fi. Fantasy. Horror. How well does what you are reading- watching- or perhaps creating- fall into these broad categories? Then there are all of the numerous sub-genres which make up the speculative fiction spectrum. The panel discusses the uses and perhaps misuses of classifying a work into one or more genres.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Charlevoix A","Tech","Senior Sysadmin Ethics Panel","Michael W. Lucas, Wayne Pederson","System and network administrators have access to all sorts of data that they really shouldn't. Except when you should. Except when you're happier not knowing. And sometimes- there's no right answer. There's nobody on your side. It's just you- a computer- and a decision that you're going to have to live with. The panelists have all been in technology for multiple decades. We've been in horrible spots and had to make hard decisions. We've made all the mistakes- so you don't have to.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Computer Lab [Charlevoix C]","Tech","Creating a web app using Wagtail CMS","Chrissy Baginski","Learn how to create a basic web app using Wagtail- a light-weight open source content management system (CMS) written in Python and built on the Django web framework. We'll go through the basics of setting up a web app- navigating the admin interface- and provide some key resources. If you're familiar with Django- great- but not necessary. However- a basic understanding of using the 'terminal' and HTML/CSS is helpful.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Gaming (TC's Room)","Gaming","Roll for the Galaxy","Heather Williams","BG 2-5 players; Dice game of building space empires for 2-5 players. Your dice represent your populace- whom you direct to develop new technologies- settle worlds- and ship goods. The player who best manages his workers and builds the most prosperous empire wins!",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,14:00,4 hours,"Hackerspace (Room 328)","Penguicon","AHA Badge Soldering","AHA","Its a yearly tradition to for All Hands Active to bring a special badge soldering project. There are two projects to choose from this year- a quick and easy option and a more complex one. Kits are available for purchase. All proceeds go directly to AHA.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,12:00,2 hours,"People R Us [1017]","Diversity","People R Us: POC In Tech II","","If you've ever walked the halls of Penguicon during a break between tracks- you might have noticed there are a huge range of micro-communities within our event. We're happy to provide a space this year for those groups to get together- relax- and start meaningful conversations. Focus: People of Color in Tech",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"EMC I","DIY","Needle Felting 201","Liz 'Smoothie' DeBruyn","A follow-up to Bagel's Needlefelt 101 workshop. Learn to needle felt 3D objects.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Baldwin","Media","BoF:Star Trek: Disco","Joy Lucas","Wear your favorite polyester jumpsuit while discussing the second season of CBSs streaming service pilot show while sitting under a mirror ball. Okay- maybe skip the jumpsuit.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Montcalm","Gaming","Basic Miniature Painting","John Patrick","With the explosion in popularity of Dungeons & Dragons 5th Edition and the proliferation of low-cost quality miniatures it is a great time to start painting. Have you ever wanted to personalize a miniature for one of your characters? I'll show you how to take a miniature right out of the package- and using only the most basic tools- make a great looking miniature for your game. I'll share as many tips as I can pack into my allotted time.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Gaming (TC's Room)","Gaming","Overworld","Matt Arnold","BG 2 to 4 players; Play with a published edition of the strategy game playtested at Penguicon so many times before. Discover dungeon entrances by exploring pixel-art forests- mountains- reefs- and whirlpools. Lay L-shaped tiles and claim them with your ships and your rideable flightless birds. Dungeon doors are placed into the spaces where no tile could ever fit. The player whose three dungeon doors are farthest apart has discovered the largest dungeon- and is famed as the greatest explorer.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Nicolet","Life","Engaging Your Social Media Community and Reducing Drama","Scott Kennedy, Niki MacRae, BluRaven, Jessica Roland","Are you a social media group admin or moderator? Learn methods of engaging your community on social media as a means of preventing and reducing group drama. Platform irrelevant.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"EMC III","Tech","Why Techie Nerds Should Write Books","Clif Flynt, Michael W. Lucas","Writing a book is a positive step in professional development. It establishes you as 'an expert-' it answers the 'communication skills' question on job applications- and can be the springboard to independence.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"Charlevoix A","Life","10 Commandments of Networking","David R. Phillips","Your network is the most important thing you will develop over the course of your career. We'll teach you how to do it right.",FALSE,PUBLIC,""
5/5/2019,10:00,5/5/2019,11:00,1 hour,"EMC IV","Tech","Marketing Open Source: Why We Need a Race Car","Charles Severance","The 100% open source Sakai Project was founded in 2004 and has maintained a 5% market share for over a decade. This presentation will look at the challenges of marketing open source projects in the face of strong competition. We will explore how a race car (@SakaiCar) that runs in a low-cost endurance racing series (@24hoursoflemons) is an interesting strategy in this environment.",FALSE,PUBLIC,""
5/5/2019,11:00,5/5/2019,12:00,1 hour,"Baldwin","Lit","BoF: Crowdfunding Your Next Great Novel","","Birds of a Feather: With the existence of KickStarter- Patreon- GoFundMe and the like- many books and ebooks are being produced that otherwise might never have seen the light of day. This session will be a round-table discussion for those who have tried - or those thinking of trying - to use crowdfunding for their work.",FALSE,PUBLIC,""
5/5/2019,11:00,5/5/2019,12:00,1 hour,"EMC II","Tech","Team Happiness for Fun and Profit","Clay Dowling","Employers woo developers with ping pong tables- free lunches- and beer taps. But it's still rare for employees to stay in a job for more than five years. So what can we do to make our work life better- and reduce employee turnover? In this session we'll talk about tips for self-care that I've found useful- what you can do to make your work more rewarding- steps your company can take to reduce employee turnover- and how to care for your team.",FALSE,PUBLIC,""
5/5/2019,11:00,5/5/2019,12:00,1 hour,"EMC V","Penguicon","Penguicon Board of Directors Meeting","James Hice, Matt Arnold, Chelle Silas, Amanda Long-Adams, Randy Bradakis","Each year of Penguicon is run by a Convention Committee- selected by the ConChair. The Penguicon Board is the group that selects each year's ConChair and approves their budget. The Board also handles any decision which would be binding on a future ConChair who is selected yet. The quarterly Board Meetings are open to the public- but we also have one during Penguicon so you can ask your questions about Penguicons of the future- ure- ure- ure!",FALSE,PUBLIC,""
